ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _brand,Meta: _eur_price_piece,Meta: _eur_price_box,Meta: _lei_price_piece,Meta: _lei_price_box,Meta: _pieces_per_box,Meta: _vat_rate,Meta: _margin_percent,Meta: _mix_order,Meta: _min_order_qty,Meta: _zentrada_url,Meta: _country_of_origin,Meta: _ean
,simple,6692303,"Soluție curățare geamuri Ajax, flacon 500ml",1,0,visible,"Curăță eficient geamurile și oglinzile.
Formulă pe bază de alcool pentru uscare rapidă.
Lasă suprafețele strălucitoare, fără urme.
Flacon cu pulverizator de 500ml, ușor de utilizat.
Potrivit pentru diverse suprafețe din sticlă.","**Curățare Fără Efort pentru Suprafețe Sticloase**
Soluția de curățare geamuri Ajax, într-un flacon practic de 500ml cu pulverizator, este ideală pentru a obține o curățenie impecabilă pe toate suprafețele din sticlă. Formula sa specială, pe bază de alcool, asigură o uscare rapidă și o strălucire fără urme, transformând curățarea geamurilor într-un proces simplu și eficient.

**Strălucire Durabilă și Prospețime**
Acest detergent este conceput pentru a elimina rapid murdăria, grăsimea și amprentele, lăsând în urmă o suprafață perfect transparentă și o senzație de prospețime. Indiferent dacă este vorba de ferestre, oglinzi sau alte suprafețe din sticlă, soluția Ajax garantează rezultate excelente, contribuind la un ambient curat și luminos în locuința dumneavoastră.",,,taxable,,1,,,0,0,,,,,1,,,11.11,Casă & Grădină,"ajax, B2B",,"https://evdo8pe.cloudimg.io/v7/https://images.zentrada-network.eu/kundendaten/00/95/06/46/images/artikel/detail/6692303.png?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/s/resizeinbox/130x130/https://images.zentrada-network.eu/kundendaten/00/95/06/46/images/logo_Supermarket_fr.png, https://evdo8pe.cloudimg.io/v7/http://foto.medien-host3.de/GFB/4037300107661.jpg?w=130&h=130&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://images.zentrada-network.eu/kundendaten/00/95/06/46/images/artikel/detail/6744087.jpg?w=130&h=130&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://images.zentrada-network.eu/kundendaten/00/95/06/46/images/artikel/detail/6744125.png?w=130&h=130&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (12 buc)",1,0,ajax,1.43,17.16,7.18,86.14,12,19,30,yes,1,"https://www.zentrada.com/eu/shop/wholesale/article/8A5FB1197780DCF79BAE1EDE0FAA5A04/ajax-glass-cleaner-gun,-500ml-bottle",,4011200560900
,simple,288011008A,"Vas ceramic Azofra 8cm, pentru cuptor",1,0,visible,"Vas ceramic de 8cm, ideal pentru cuptor.
Fabricat din ceramică de înaltă calitate.
Distribuie uniform căldura pentru o gătire optimă.
Dimensiuni compacte: 8cm x 25cm.
Potrivit pentru gratinări și alte preparate.","**Vas Ceramic Versatil pentru Gătit**
Acest vas ceramic Azofra de 8cm este o piesă esențială în orice bucătărie, ideal pentru prepararea diverselor rețete la cuptor. Fabricat din ceramică de înaltă calitate, este conceput pentru a distribui uniform căldura, asigurând o gătire optimă a alimentelor. Designul său compact, cu dimensiuni de 8cmx25cm, îl face potrivit pentru porții individuale sau garnituri.

**Durabilitate și Funcționalitate**
Vasul Azofra este perfect pentru gratinări, sufleuri sau alte preparate care necesită coacere lentă și uniformă. Materialul ceramic rezistent la temperaturi ridicate garantează o durată lungă de viață a produsului și o curățare facilă. Adaugă o notă rustică și elegantă mesei tale, fiind util atât pentru gătit, cât și pentru servire.",,,taxable,,1,,,0,0,,,,,1,,,4.43,Casă & Grădină,"AZOFRA, B2B",,"https://evdo8pe.cloudimg.io/v7/http://globetrading.es/inde/images/288011008A.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/http://globetrading.es/inde/images/288011008A.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/http://globetrading.es/inde/images/288011008A_1.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/http://globetrading.es/inde/images/288011008A.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/http://globetrading.es/inde/images/288011008A_1.jpg?w=600&h=600&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (24 buc)",1,0,AZOFRA,0.57,13.68,2.86,68.67,24,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/10D3FF6DBF9DA5C7F10B928192569DDD/8cm-ceramic-pot-Azofra-ceramic-for-oven,,8423609000080
,simple,1051,"Detergent Frosch 750ml, lămâie",1,0,visible,"Detergent ecologic cu extract de lămâie.
Curăță eficient murdăria și grăsimea.
Lasă un parfum proaspăt și natural.
Formulă blândă, prietenoasă cu pielea.
Flacon de 750ml, fabricat în Germania.","**Curățenie Ecologică cu Parfum de Lămâie**
Detergentul Frosch de 750ml cu aromă naturală de lămâie este soluția ideală pentru o curățenie eficientă și ecologică în locuința dumneavoastră. Produs în Germania, acest detergent este recunoscut pentru formula sa blândă cu pielea, dar puternică împotriva murdăriei și grăsimii. Extractele naturale de lămâie lasă în urmă o prospețime revigorantă și o curățenie impecabilă.

**Versatilitate și Respect pentru Mediu**
Potrivit pentru o gamă largă de suprafețe lavabile, de la bucătărie la baie, detergentul Frosch asigură igiena necesară fără a compromite mediul înconjurător. Ambalajul său este, de asemenea, conceput pentru a fi reciclabil, reflectând angajamentul brandului față de sustenabilitate. Alegeți Frosch pentru o casă curată și un viitor mai verde.",,,taxable,,1,,,0,0,,,,,1,,,13.9,Casă & Grădină,"Frosch, B2B",,"https://evdo8pe.cloudimg.io/v7/https://osma-werm.com/media/96/ce/8d/1707922481/01051.jpg?ts=1726587873&w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://osma-werm.com/media/96/ce/8d/1707922481/01051.jpg?ts=1726587873&w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://osma-werm.com/media/42/a3/70/1734363368/01051-99.jpg?ts=1734363368&w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/s/resizeinbox/130x130/https://images.zentrada-network.eu/kundendaten/00/34/30/92/images/salesroom.jpg, https://evdo8pe.cloudimg.io/width/200/n/https://images.zentrada-network.eu/images/zentrada/brands/Frosch-Logo.png?force_format=webp&q=90",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (10 buc)",1,0,Frosch,1.79,17.9,8.99,89.86,10,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/FC11F065F96E335338AB2E40DFDDAF2F/Frosch-detergent-750ml-lemon,DE,4001499964534
,simple,ANY28104,Farfurie desert La Mediterranea Anya Iberica Glitter 20cm,1,0,visible,"Farfurie de desert din porțelan decorat.
Design elegant cu finisaj strălucitor.
Diametru de 20cm, ideală pentru deserturi.
Greutate de 409g, robustă și durabilă.
Piesă din colecția La Mediterranea Anya Iberica.","**Eleganță și Strălucire pentru Deserturi**
Această farfurie de desert La Mediterranea Anya Iberica Glitter de 20cm aduce o notă de rafinament și eleganță oricărei mese. Realizată din porțelan decorat, cu un finisaj strălucitor, este perfectă pentru a servi deserturi, prăjituri sau aperitive într-un stil distinct. Dimensiunile sale de 20x2cm și greutatea de 409g o fac robustă și ușor de manevrat.

**Design Unic și Versatilitate**
Colecția Anya Iberica, sub brandul La Mediterranea, este recunoscută pentru designul său mediteranean, care îmbină tradiția cu elemente moderne. Această farfurie nu este doar un recipient, ci o piesă decorativă ce îmbogățește experiența culinară. Ideală pentru ocazii speciale sau pentru a adăuga un accent de stil meselor zilnice.",,,taxable,,1,,,0,0,,,,,1,,,15.14,Casă & Grădină,"LA MEDITERRANEA, B2B",,"https://evdo8pe.cloudimg.io/width/200/n/https://images.zentrada-network.eu/images/zentrada/brands/LaMediterranea_frg.png?force_format=webp&q=90, https://evdo8pe.cloudimg.io/v7/http://globetrading.es/inde/images/ANY28104.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/http://globetrading.es/inde/images/ANY28104.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/http://globetrading.es/inde/images/ANY28104_5.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/s/resizeinbox/130x130/https://images.zentrada-network.eu/kundendaten/00/80/23/64/images/logo_inde_fr.png",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (12 buc)",1,0,LA MEDITERRANEA,1.95,23.4,9.79,117.47,12,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/59845EA27E816B21BCC7EB21B1A45623/plate-dessert-20cm-anya-iberica-glitter,,8435476275683
,simple,6425,"Soluție curățare toaletă Ambi Pur 750ml, Wild Sage & Cedar",1,0,visible,"Curăță și igienizează vasul de toaletă.
Elimină eficient calcarul și bacteriile.
Parfum proaspăt de salvie sălbatică și cedru.
Neutralizează mirosurile neplăcute.
Flacon de 750ml, pentru utilizare frecventă.","**Igienă și Prospețime Durabilă pentru Toaletă**
Soluția de curățare pentru toaletă Ambi Pur de 750ml, cu parfumul distinctiv de Wild Sage & Cedar, este concepută pentru a asigura o curățenie profundă și o prospețime de lungă durată. Produsă în Spania, formula sa puternică elimină eficient murdăria, calcarul și bacteriile, lăsând vasul de toaletă impecabil și igienizat.

**Parfum Revigorant și Acțiune Completă**
Pe lângă acțiunea sa de curățare superioară, acest produs Ambi Pur neutralizează mirosurile neplăcute, eliberând un parfum proaspăt și natural de salvie sălbatică și cedru. Asigură o igienă completă și o atmosferă plăcută în baie, contribuind la un mediu curat și primitor în locuința dumneavoastră.",,,taxable,,1,,,0,0,,,,,1,,,11.34,Casă & Grădină,"Ambi Pur, B2B",,"https://evdo8pe.cloudimg.io/v7/https://osma-werm.com/media/03/8c/a3/1707921519/06425.jpg?ts=1726586997&w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://osma-werm.com/media/03/8c/a3/1707921519/06425.jpg?ts=1726586997&w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://osma-werm.com/media/3f/1a/da/1707921409/06425-1.jpg?ts=1726586897&w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://osma-werm.com/media/8e/0a/25/1734363399/06425-99.jpg?ts=1734363399&w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/s/resizeinbox/130x130/https://images.zentrada-network.eu/kundendaten/00/34/30/92/images/salesroom.jpg",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (8 buc)",1,0,Ambi Pur,1.46,11.68,7.33,58.63,8,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/901C26B9FDFF8824BBA7B08417FA14BC/Toilet-cleaner-Ambi-Pur-750ml-Wild-Sage--Ceda,ES,8435495821106
,simple,ANY28102,Farfurie adâncă La Mediterranea Anya Iberica Gloss 21cm,1,0,visible,"Farfurie adâncă din porțelan decorat.
Design lucios, elegant și modern.
Diametru de 21cm, ideală pentru supe sau paste.
Greutate de 483g, stabilă și durabilă.
Parte din colecția La Mediterranea Anya Iberica.","**Eleganță Profundă pentru Mese Speciale**
Farfuria adâncă La Mediterranea Anya Iberica Gloss de 21cm este o piesă de veselă rafinată, perfectă pentru a servi supe, paste sau salate. Fabricată din porțelan decorat cu un finisaj lucios, aduce un plus de stil și sofisticare oricărei mese. Cu dimensiuni de 21x5cm și o greutate de 483g, este robustă și practică.

**Design Mediteranean și Funcționalitate**
Parte a colecției Anya Iberica de la La Mediterranea, această farfurie combină estetica mediteraneană cu funcționalitatea modernă. Ideală pentru utilizare zilnică sau pentru ocazii festive, adaugă o notă de culoare și personalitate. Este ușor de curățat și rezistentă, fiind o investiție durabilă în vesela dumneavoastră.",,,taxable,,1,,,0,0,,,,,1,,,20.27,Casă & Grădină,"LA MEDITERRANEA, B2B",,"https://evdo8pe.cloudimg.io/width/200/n/https://images.zentrada-network.eu/images/zentrada/brands/LaMediterranea_frg.png?force_format=webp&q=90, https://evdo8pe.cloudimg.io/v7/http://globetrading.es/inde/images/ANY28102.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/http://globetrading.es/inde/images/ANY28102.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/http://globetrading.es/inde/images/ANY28102_5.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/http://globetrading.es/inde/images/ANY28102_99.jpg?w=600&h=600&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (12 buc)",1,0,LA MEDITERRANEA,2.61,31.32,13.1,157.23,12,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/2710D585D5BA6E3DBB05CDC05F6595F4/plate-deep-21cm-anya-iberica-gloss,,8435476275676
,simple,FM-LOR26113,"Farfurie Risotto și Paste, 28cm",1,0,visible,"Ideală pentru risotto și paste.
Diametru generos de 28 cm.
Fabricată din porțelan decorat.
Design elegant și versatil.","**Design Versatil**
Această farfurie elegantă, cu un diametru de 28 cm, este ideală pentru servirea preparatelor specifice, cum ar fi risotto sau paste. Dimensiunile sale generoase permit o prezentare impecabilă a mâncărurilor, transformând fiecare masă într-o experiență culinară deosebită.

**Material Durabil**
Fabricată din porțelan decorat de înaltă calitate, farfuria este nu doar estetică, ci și rezistentă la utilizare frecventă. Greutatea de 850g îi conferă stabilitate, fiind o adiție practică și stilată pentru orice bucătărie modernă sau clasică.",,,taxable,,1,,,0,0,,,,,1,,,32.07,Casă & Grădină,"LA MEDITERRANEA, B2B",,"https://evdo8pe.cloudimg.io/width/200/n/https://images.zentrada-network.eu/images/zentrada/brands/LaMediterranea_frg.png?force_format=webp&q=90, https://evdo8pe.cloudimg.io/v7/http://globetrading.es/inde/images/FM-LOR26113.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/http://globetrading.es/inde/images/FM-LOR26113.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/http://globetrading.es/inde/images/FM-LOR26113_98.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/http://globetrading.es/inde/images/FM-LOR26113_99.jpg?w=600&h=600&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (6 buc)",1,0,LA MEDITERRANEA,4.13,24.78,20.73,124.4,6,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/27C8E92937E53A6062C649542E9D6000/plate-risotto-pasta-28cm-lore-bari,,8435476275249
,simple,84920,"Pahar de Vin cu Dungi Roz, 260ml",1,0,visible,"Pahar de vin cu dungi roz.
Capacitate de 260 ml.
Fabricat din sticlă.
Nu este compatibil cu mașina de spălat vase.
Ideal pentru servirea băuturilor.","**Design Distinctiv**
Acest pahar de vin de 260 ml aduce o notă de culoare și originalitate oricărei mese. Cu dungile sale roz vibrante, este perfect pentru a servi vinuri sau alte băuturi, adăugând un accent vizual plăcut. Dimensiunile sale compacte (6,7x7,9x14,4cm) îl fac ușor de manevrat și depozitat.

**Întreținere Specifică**
Fabricat din sticlă, paharul este conceput pentru a rezista la temperaturi între 0ºC și 80ºC. Pentru a-i menține aspectul și calitatea, nu este recomandat pentru mașina de spălat vase, cuptorul cu microunde, cuptorul clasic sau frigider. Fiecare pachet interior conține 6 bucăți, ideal pentru seturi complete.",,,taxable,,1,,,0,0,,,,,1,,,9.47,Casă & Grădină,"VIVALTO, B2B",,"https://evdo8pe.cloudimg.io/width/200/n/https://images.zentrada-network.eu/images/zentrada/brands/Vivalto_Logo_frg.png?force_format=webp&q=90, https://evdo8pe.cloudimg.io/v7/https://V1.arteregal.com/images/productos/84920.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://V1.arteregal.com/images/productos/84920.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://V1.arteregal.com/images/productos/84920_1.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://V1.arteregal.com/images/productos/84920.jpg?w=600&h=600&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (24 buc)",1,0,VIVALTO,1.22,29.28,6.12,146.99,24,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/3E84E8C56090AA0EC03ADEC0E4DE3A5F/wine-glass-260ml-pink-stripes,China,8430852849205
,simple,007279,"Perie de Spălat Vase cu Ventuză, Culori Asortate",1,0,visible,"Echipată cu ventuză pentru fixare.
Design ergonomic pentru utilizare ușoară.
Peri puternici pentru murdărie persistentă.
Disponibilă în culori asortate (verde/albastru).
Menține blatul de lucru curat.","**Curățare Eficientă și Organizare**
Această perie de spălat vase este un accesoriu esențial pentru orice bucătărie modernă. Echipată cu o ventuză puternică, peria poate fi fixată ferm pe chiuvetă sau pe faianță, asigurând o depozitare ordonată și un acces rapid. Designul său ergonomic permite o prindere confortabilă, facilitând spălarea vaselor.

**Durabilitate și Versatilitate**
Peria dispune de peri puternici, ideali pentru îndepărtarea murdăriei persistente de pe tigăi, tacâmuri și veselă. Disponibilă într-un mix de culori (verde și albastru, livrate aleatoriu), adaugă o notă de prospețime spațiului de lucru. Este o soluție practică și estetică pentru menținerea curățeniei în bucătărie.",,,taxable,,1,,,0,0,,,,,1,,,6.68,Casă & Grădină,"Benson Clean, B2B",,"https://evdo8pe.cloudimg.io/v7/https://interboschweb.coperniapps.nl/files/007279 1.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://interboschweb.coperniapps.nl/files/007279 1.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://interboschweb.coperniapps.nl/files/007279 1.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://interboschweb.coperniapps.nl/files/007279 1.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://interboschweb.coperniapps.nl/files/007279 1.jpg?w=600&h=600&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (12 buc)",1,0,Benson Clean,0.86,10.32,4.32,51.81,12,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/1E4E237E7FAE5F3BA2857FB6FF897767/Dishwashing-brush-suction-pad-mix,,8718026583545
,simple,7046,"Suport Sticlă Vin ""Cuplu de Nuntă"", H 32.5cm",1,0,visible,"Suport decorativ pentru sticla de vin.
Design ""cuplu de nuntă"".
Înălțime de 32.5 cm.
Fabricat din metal, culoare argintie.
Ideal pentru cadouri de nuntă.","**Decor Elegant pentru Ocazii Speciale**
Acest suport pentru sticla de vin, cu un design ce înfățișează un cuplu de nuntă, este un accesoriu decorativ rafinat. Cu o înălțime de 32.5 cm, este perfect pentru a adăuga o notă festivă meselor sau evenimentelor speciale, cum ar fi nunțile sau aniversările.

**Material și Finisaj Premium**
Fabricat din metal cu un finisaj argintiu cromat, suportul este nu doar atrăgător, ci și durabil. Designul său artistic îl transformă într-un cadou ideal pentru miri sau pentru pasionații de vin. Fiecare suport este ambalat individual, asigurând o prezentare impecabilă.",,,taxable,,1,,,0,0,,,,,1,,,99.02,Casă & Grădină,", B2B",,"https://evdo8pe.cloudimg.io/v7/https://shop-static.iko-import.de/data/7046_s.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/s/resizeinbox/130x130/https://images.zentrada-network.eu/kundendaten/00/76/51/15/images/salesroom.jpg, https://evdo8pe.cloudimg.io/v7/https://shop-static.iko-import.de/data/7078_1_s.jpg?w=130&h=130&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://shop-static.iko-import.de/data/7080_s.jpg?w=130&h=130&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://shop-static.iko-import.de/data/7081_1_s.jpg?w=130&h=130&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (2 buc)",1,0,,12.75,25.5,64.0,128.01,2,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/44D283978FA9FFFB3C5B5900EC37D7B1/Wine-bottle-holder-%22wedding-couple%22-h-=-325cm,China,4058647021540
,simple,7791155,"Detergent Lichid Frosch Baby, 1.5L (22 Spălări)",1,0,visible,"Detergent lichid pentru bebeluși.
Capacitate de 1.5 litri.
Suficient pentru 22 de spălări.
Formulă delicată, sigură pentru piele.
Ideal pentru haine de copii.","**Formulă Delicată pentru Haine de Bebelusi**
Detergentul lichid Frosch Baby, într-o sticlă de 1.5 litri, este special formulat pentru a curăța eficient hainele bebelușilor, fiind suficient pentru 22 de spălări. Formula sa delicată respectă pielea sensibilă a copiilor, asigurând o curățare profundă fără a irita.

**Siguranță și Eficiență**
Acest detergent este ideal pentru spălarea articolelor vestimentare ale celor mici, de la hăinuțe la lenjerii. Produsul este nou, cu o durată de valabilitate normală, garantând prospețime și curățenie impecabilă. Este o alegere responsabilă pentru igiena zilnică a bebelușului.",,,taxable,,1,,,0,0,,,,,1,,,50.48,Casă & Grădină,"Frosch, B2B",,"https://evdo8pe.cloudimg.io/v7/https://images.zentrada-network.eu/kundendaten/00/95/06/46/images/artikel/detail/4001499960208.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/s/resizeinbox/130x130/https://images.zentrada-network.eu/kundendaten/00/95/06/46/images/logo_Supermarket_fr.png, https://evdo8pe.cloudimg.io/width/200/n/https://images.zentrada-network.eu/images/zentrada/brands/Frosch-Logo.png?force_format=webp&q=90, https://evdo8pe.cloudimg.io/v7/https://images.zentrada-network.eu/kundendaten/00/95/06/46/images/artikel/detail/4015100732733.jpg?w=130&h=130&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://images.zentrada-network.eu/kundendaten/00/95/06/46/images/artikel/detail/7795569.png?w=130&h=130&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (5 buc)",1,0,Frosch,6.5,32.5,32.63,163.15,5,19,30,yes,1,"https://www.zentrada.com/eu/shop/wholesale/article/8CE23270DA827350B718531480AFAF51/Frosch-baby-detergent-22-loads,-15l-bottle",,4001499960208
